Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr22,Attr23,Attr25,Attr26,Attr29,Attr30,Attr31,Attr33,Attr34,Attr35,Attr36,Attr38,Attr39,Attr40,Attr42,Attr43,Attr44,Attr46,Attr48,Attr49,Attr50,Attr51,Attr55,Attr56,Attr57,Attr58,Attr59,Attr62,Attr63,class
0.083519,0.40286,0.5838,2.694,0.63897,0.10728,1.4822,1.0475,0.59714,0.10728,0.31129,0.054553,0.10728,1155.2,0.31597,2.4822,0.10728,0.045977,56.105,0.09811,0.035793,0.59714,0.25699,3.8571,0.11417,0.045977,6.4633,0.24353,0.09811,2.3426,0.65536,0.042046,0.40927,0.042046,123.17,67.061,1.6532,0.078099,0.03347,2.3046,0.34464,4201.0,0.045381,0.13987,0.95462,0.09751,53.91,6.7706,b'0'
0.083597,0.19199,0.1287,3.6396,0.26136,0.098854,4.2085,1.262,0.80801,0.098854,2.0274,0.29633,0.098854,659.63,0.55334,5.2085,0.098854,0.27573,45.981,0.075537,0.23318,0.80801,0.47388,5.1246,0.53541,0.27573,5.8265,0.39343,0.075537,0.38294,0.95124,0.21069,0.056287,0.21069,177.87,131.89,2.7133,0.068152,0.1901,0.92429,0.048758,17148.0,0.2076,0.10346,0.7924,0.17727,49.64,7.3529,b'0'
0.081951,0.24608,0.31273,3.5654,0.011692,0.094949,3.0638,1.1117,0.75392,0.094949,0.77888,0.13768,0.094949,762.7,0.47856,4.0638,0.094949,0.11101,90.694,0.090144,0.095813,0.75392,0.42574,4.8684,0.2118,0.11101,6.3111,0.36632,0.090144,0.86431,0.87809,0.10539,0.85355,0.10539,141.07,50.38,1.822,0.06733,0.078718,1.7663,0.12191,23101.0,0.10051,0.1087,0.89949,0.1647,52.022,7.0163,b'0'
0.0138,0.87373,-0.11986,0.86281,-0.72145,0.0138,0.088591,0.91784,0.077405,0.0138,0.015794,0.020282,0.0138,15069.0,0.024222,1.1445,0.0138,0.013225,96.118,-0.14289,0.013225,0.077405,0.024222,5.103,0.64605,0.013225,1.3012,-0.16354,-0.14289,1.2284,0.077405,-0.13693,0.22688,-0.13693,194.36,98.242,0.54832,-0.15025,-0.14399,0.86281,0.87373,-15195.0,-0.08951,0.17828,1.0895,0.0,305.63,1.1943,b'0'
0.27548,0.22652,0.56308,3.4857,0.88543,0.34154,3.2368,1.2366,0.73323,0.34154,1.5077,0.2335,0.34154,209.41,1.743,4.4145,0.34154,0.20198,24.131,0.33503,0.16291,0.73323,1.4514,4.3354,-0.035694,0.20198,6.0362,1.479,0.33503,1.7206,0.73323,0.19813,1.3206,0.19813,105.87,81.735,2.9922,0.28173,0.16661,3.4857,0.22652,12188.0,0.19136,0.37571,0.80864,0.0,48.897,7.4647,b'0'
-0.09388,0.24891,0.37417,2.5032,0.084199,-0.089098,3.0021,0.92569,0.74725,-0.089098,-0.35795,-0.022665,-0.089098,-2643.1,-0.1381,4.0175,-0.089098,-0.058747,51.939,-0.10201,-0.0619,0.74725,-0.15731,4.3735,0.039443,-0.058747,6.5822,-0.40983,-0.10201,1.5566,0.74725,-0.067262,0.7772,-0.067262,103.4,51.458,1.6362,-0.15674,-0.10334,2.5032,0.24891,8843.1,-0.080281,-0.12563,1.0803,0.0,59.904,6.0931,b'0'
0.16545,0.25279,0.36511,2.4443,0.0,0.20354,2.9559,2.3641,0.74721,0.21397,0.80518,0.10169,0.20354,383.78,0.95106,3.9559,0.20354,0.086095,25.881,0.20912,0.069985,0.70839,0.80038,3.6151,0.076142,0.086198,8.5144,8.5144,0.21155,2.3641,0.74721,0.089482,0.41363,0.088456,79.255,53.374,1.7812,0.17225,0.072858,2.4443,0.25279,1505.0,0.089584,0.22143,0.91439,0.0,39.028,9.3522,b'0'
0.090415,0.46854,0.44505,2.2061,0.0054431,0.1136,1.1343,2.0398,0.53146,0.13782,0.30788,0.10493,0.1136,798.96,0.45684,2.1343,0.1136,0.055694,38.009,0.1301,0.044325,0.4609,0.40735,4.1514,0.17349,0.058576,5.1705,4.072,0.13193,2.0398,0.53592,0.064679,0.43427,0.063782,116.99,78.981,1.6305,0.029661,0.014541,1.7374,0.36899,6306.8,0.064679,0.17012,0.94475,0.0083808,66.027,5.5281,b'0'
-0.13221,0.47682,0.34243,1.7181,0.0,-0.13221,1.0972,1.4343,0.52318,-0.13221,-0.27727,-0.084006,-0.13221,-1444.5,-0.25268,2.0972,-0.13221,-0.092178,0.0,-0.13273,-0.092178,0.28141,-0.25268,3.3156,0.29273,-0.092178,3.2892,3.2892,-0.13408,1.4343,0.52318,-0.093488,0.12011,-0.092544,193.91,193.91,1.7181,-0.14445,-0.10072,1.7181,0.47682,708.18,-0.093488,-0.2527,1.0921,0.0,121.35,3.0079,b'0'
0.0011371,0.41424,0.22592,2.7898,0.0,0.004218,1.4141,0.71197,0.58576,0.04521,0.033416,0.045863,0.004218,4630.4,0.078827,2.4141,0.004218,0.0059244,50.646,0.037063,0.0015971,0.56995,0.071389,3.8011,0.57272,0.034665,5.3601,1.6334,0.035372,0.71197,0.87062,0.049682,0.15018,0.052056,170.82,120.17,2.0072,0.0086275,0.012118,0.85012,0.12623,1429.2,0.049682,0.0019412,0.9942,0.48631,64.713,5.6403,b'0'
0.029986,0.79448,-0.014255,0.97797,-0.1195,0.029986,0.21561,1.084,0.1713,0.029986,0.046331,0.046267,0.029986,6723.5,0.054287,1.2587,0.029986,0.032167,31.235,0.04381,0.032167,0.1713,0.054287,5.0929,0.85013,0.032167,1.3287,0.055144,0.04381,0.94078,0.31857,0.046996,0.0031341,0.046996,247.04,215.8,0.85472,0.030666,0.032896,0.79669,0.64721,-1765.4,0.077483,0.17505,0.92252,0.8597,253.41,1.4403,b'0'
0.032767,0.30831,0.44764,2.4593,0.38454,0.032767,2.2435,2.7794,0.69169,0.095602,0.10682,0.020217,0.032767,2002.7,0.18226,3.2435,0.032767,0.011789,20.339,0.029223,0.011789,0.46836,0.18226,2.4292,0.0090075,0.011789,8.966,8.9203,0.029223,2.7794,0.69169,0.010514,1.0077,0.010514,58.473,38.134,1.9544,0.0057992,0.0020865,2.4468,0.30674,120.26,0.010514,0.047372,0.98849,0.0,40.281,9.0613,b'0'
0.072227,0.35931,0.61677,2.8577,0.0,0.075139,1.7831,2.0079,0.64069,0.21893,0.22631,0.053658,0.075139,1217.2,0.29986,2.7831,0.075139,0.037421,81.352,0.071784,0.035971,0.61721,0.29175,3.3282,0.17078,0.037421,5.7943,5.3541,0.084166,2.0079,0.64069,0.041917,0.051576,0.03575,169.35,88.003,1.5097,0.039181,0.019513,2.6406,0.33201,1313.3,0.041917,0.11273,0.9653,0.0,60.352,6.0478,b'0'
0.27808,0.2215,0.72317,4.9888,0.020789,0.34692,3.5148,2.1362,0.7785,0.35334,1.9135,0.18083,0.34692,209.29,1.744,4.5148,0.34692,0.1624,21.963,0.35305,0.13018,0.77157,1.4332,3.8582,-0.034023,0.16456,9.8008,8.0223,0.35927,2.1362,0.8155,0.16818,1.6403,0.16527,103.73,81.766,4.2798,0.31368,0.14684,4.0835,0.1813,5216.9,0.16818,0.3572,0.83763,0.047519,30.978,11.782,b'0'
-0.026983,0.76312,0.043526,1.0572,-0.28811,-0.026983,0.31042,2.0782,0.23688,-0.026971,-0.03546,0.0085657,-0.026983,15647.0,0.023327,1.3104,-0.026983,-0.012984,61.187,-0.076287,-0.012984,-0.31509,0.023327,3.5051,0.36068,-0.012978,2.7482,2.7404,-0.013037,2.0782,0.23688,-0.0062734,0.019047,-0.036708,138.75,77.56,0.59938,-0.12107,-0.058258,1.0542,0.76095,139.28,-0.0062733,-0.11391,1.0127,0.0,133.65,2.731,b'0'
0.15079,0.5842,0.23091,1.4485,0.0,0.18543,0.71174,0.87949,0.4158,0.19444,0.36018,0.24102,0.18543,1005.9,0.36285,1.7117,0.18543,0.21084,30.181,0.19103,0.17146,0.37561,0.30356,4.4726,0.66353,0.21402,1.3394,1.1804,0.18991,0.87949,0.4158,0.21593,0.0012331,0.21721,309.23,279.05,1.3073,0.16449,0.18703,1.2765,0.51483,6854.9,0.21593,0.36266,0.79215,0.0,213.66,1.7083,b'0'
0.0061347,0.69489,0.29824,1.436,0.13115,0.0061347,0.43907,3.7178,0.30511,0.039223,0.0089684,0.0039155,0.0061347,17424.0,0.020949,1.4391,0.0061347,0.0016501,20.732,0.039222,0.0016501,0.25735,0.020949,3.0199,0.15587,0.0035499,5.3643,5.2805,0.048391,3.7178,0.31596,0.013016,0.17239,0.01055,84.86,64.128,1.1273,0.0308,0.0082844,1.4136,0.68404,312.25,0.013016,0.020107,0.99835,0.035562,67.157,5.435,b'0'
0.057159,0.72184,0.3841,1.6533,0.0,0.069934,0.38535,2.4997,0.27816,0.072379,0.11896,0.028446,0.069934,3705.3,0.098507,1.3854,0.069934,0.027977,24.219,0.068321,0.022866,0.17477,0.08081,4.9855,0.16046,0.028005,4.0935,3.3339,0.093169,2.4997,0.27816,0.037272,0.54618,0.027331,95.041,70.822,1.3712,0.067149,0.026862,1.3465,0.58789,37151.0,0.037272,0.20549,0.97232,0.0,85.842,4.252,b'0'
0.092539,0.15556,0.45342,4.2506,0.30143,0.11652,4.2779,1.091,0.66547,0.11652,0.83535,0.13948,0.11652,348.18,1.0483,6.4284,0.11652,0.099663,66.656,0.11415,0.07915,0.66547,0.89413,4.5369,-0.052424,0.099663,7.6828,0.73382,0.11415,1.2358,0.68154,0.097636,1.5855,0.097636,116.06,49.399,2.7199,0.067601,0.05782,3.8115,0.13949,15611.0,0.083394,0.13906,0.91661,0.024148,43.547,8.3818,b'0'
0.26678,0.41576,0.62014,3.8908,0.0,0.33272,1.4052,1.7168,0.58424,0.33593,1.551,0.20188,0.33272,437.84,0.83364,2.4052,0.33272,0.1938,78.204,0.33418,0.15539,0.40666,0.67505,4.4496,0.2259,0.19388,6.4094,3.3071,0.34186,1.7168,0.58424,0.19913,0.16362,0.19465,169.99,91.784,2.1761,0.3203,0.18656,2.0076,0.21452,17461.0,0.19913,0.45663,0.81067,0.0,45.608,8.003,b'0'
0.2108,0.13343,0.72364,6.4233,0.61529,0.23145,6.2283,1.2379,0.83105,0.23145,1.7346,0.22796,0.23145,191.4,1.907,7.4945,0.23145,0.20735,50.151,0.21871,0.18886,0.83105,1.7523,4.6401,-0.30815,0.20735,6.7578,1.6391,0.21871,1.1355,0.83105,0.19594,3.5821,0.19594,123.97,73.815,5.2739,0.1957,0.17533,6.4233,0.13343,31595.0,0.19217,0.25366,0.80783,0.0,43.632,8.3655,b'0'
0.044384,1.0643,-0.5298,0.43939,-0.52553,0.044384,-0.14114,1.0741,-0.15021,0.044384,0.046965,0.06554,0.044384,3489.2,0.10461,0.93959,0.044384,0.026127,16.954,0.12534,0.026127,-0.15021,0.10461,4.0275,0.59029,0.026127,1.6735,0.11777,0.12534,1.82,-0.030954,0.073786,0.12617,0.073786,63.6,46.646,0.35589,0.058392,0.034374,0.39015,0.94504,-5644.0,0.068995,-0.29548,0.931,-0.79393,203.05,1.7975,b'0'
0.18976,0.7068,0.3507,1.6816,0.43435,0.18976,0.41482,1.0769,0.2932,0.18976,0.3688,0.067832,0.18976,1315.8,0.2774,1.4148,0.18976,0.065649,43.805,0.20026,0.065649,0.2932,0.2774,4.3833,0.19347,0.065649,5.2165,0.28333,0.20026,3.0345,0.48546,0.069281,0.2887,0.069281,90.499,46.695,1.0074,0.19395,0.067098,1.2242,0.51454,8476.2,0.071424,0.64721,0.92858,0.65576,64.973,5.6177,b'0'
0.013141,0.38626,0.38047,2.243,0.0,0.013141,1.5889,0.88321,0.61374,0.015213,0.042933,0.055477,0.013141,2877.4,0.12685,2.5889,0.013141,0.014879,107.62,0.0077326,0.014879,0.49229,0.12685,3.9275,0.19605,0.015318,3.2684,2.59,-0.11722,0.88321,0.61374,-0.13272,0.70159,0.0087551,194.98,87.366,1.3923,-0.028124,-0.031843,1.7774,0.30609,3220.0,-0.13272,0.021412,0.9872,0.0,126.5,2.8855,b'0'
0.30535,0.56153,0.42109,1.7499,0.0,0.36987,0.78084,3.2636,0.43847,0.36987,0.65867,0.11496,0.36987,546.27,0.66817,1.7808,0.36987,0.11333,1.8951,0.30924,0.093563,0.38969,0.55328,3.0107,-0.0069797,0.11333,5.2646,5.2646,0.30736,3.2636,0.43847,0.094179,1.0843,0.094755,41.8,39.905,1.7197,0.30391,0.093121,1.7499,0.56153,431.63,0.094179,0.69641,0.88893,0.0,62.802,5.812,b'0'
0.22373,0.3548,0.44368,7.4183,0.0,0.22373,1.8185,0.57182,0.6452,0.22377,3.2365,0.39126,0.22373,578.84,0.63057,2.8185,0.22373,0.39126,0.0,0.0,0.39126,0.45728,0.63057,3.726,0.50878,0.81404,5.8048,1.131,0.0011816,0.57182,0.6452,0.0020664,0.92656,0.0,286.45,286.45,7.4183,0.0,0.0,1.4453,0.069127,2361.1,0.29825,0.34676,0.70182,0.0,44.125,8.272,b'0'
-0.013368,0.53747,0.18159,1.442,-0.007756,-0.014792,0.85284,0.99898,0.45838,-0.014792,-0.036002,0.035496,-0.014792,5527.7,0.066031,1.8606,-0.014792,-0.014795,130.28,0.0096438,-0.013371,0.45838,0.06868,4.0916,0.47171,-0.014795,2.4359,0.017943,0.0096438,1.0179,0.58498,0.0096456,0.18714,0.0096456,188.22,57.937,0.5734,-0.040638,-0.040646,1.1023,0.41087,2242.3,-0.0010255,-0.029165,1.001,0.27621,149.99,2.4334,b'0'
0.19187,0.66413,0.032727,1.0551,0.12649,0.23794,0.49122,1.0998,0.32623,0.23794,0.40083,0.10142,0.23794,917.36,0.39788,1.5057,0.23794,0.091328,33.315,0.24222,0.073642,0.32623,0.3285,4.299,0.24596,0.091328,3.9907,0.36472,0.24222,2.6133,0.39674,0.092971,0.040722,0.092971,84.362,51.047,0.65454,0.21592,0.082876,0.94311,0.59362,651.55,0.090741,0.58813,0.90926,0.21613,83.163,4.389,b'0'
0.15671,0.62779,0.34361,1.5528,0.022427,0.15671,0.59288,2.3051,0.37221,0.18077,0.25213,0.069611,0.15671,1428.1,0.25559,1.5929,0.15671,0.067986,36.468,0.1732,0.067986,0.26993,0.25559,4.0694,0.11074,0.068023,3.3918,3.3582,0.19686,2.3051,0.37496,0.085403,0.60426,0.07514,93.358,56.89,1.1823,0.16946,0.073515,1.5374,0.62156,4031.6,0.085403,0.42104,0.93257,0.0074053,98.421,3.7086,b'0'
0.11996,0.45114,0.32298,1.737,0.29632,0.14407,1.159,1.101,0.52288,0.14407,0.32874,0.118,0.14407,980.27,0.37235,2.2166,0.14407,0.10121,23.013,0.12436,0.084271,0.52288,0.31891,4.9038,0.31538,0.10121,2.9503,0.27565,0.12436,1.476,0.53577,0.08736,0.25803,0.08736,166.19,143.18,1.5322,0.10045,0.070563,1.6873,0.43824,25883.0,0.091716,0.22942,0.90828,0.024661,112.37,3.2482,b'0'
0.053587,0.84297,0.076598,1.1222,-0.00084267,0.096387,0.18629,0.84375,0.15703,0.11189,0.15373,0.17134,0.096387,2128.3,0.1715,1.1863,0.096387,0.11424,62.354,0.11189,0.06351,0.052744,0.12073,3.9704,0.95018,0.11924,1.1624,0.86457,0.11495,0.84375,0.35928,0.13623,0.065918,0.13261,286.48,224.13,0.89227,0.063704,0.075501,0.83464,0.62697,715.55,0.13623,0.34124,0.88578,1.2879,271.22,1.3457,b'0'
-0.10531,1.3869,-0.45142,0.66571,-0.53754,-0.083138,-0.27897,2.4805,-0.3869,-0.027417,-0.061567,-0.025487,-0.083138,-8007.2,-0.045584,0.72103,-0.083138,-0.033516,48.863,-0.02782,-0.042456,-0.64092,-0.061573,4.0935,0.55535,-0.016937,1.8518,1.8031,-0.02016,2.4805,-0.38166,-0.0081272,0.046937,-0.011216,122.95,74.089,0.4198,-0.047738,-0.019245,0.64818,1.3504,-5598.0,-0.0081272,0.2722,1.0334,-0.013547,198.7,1.8369,b'0'
-0.11261,0.51954,0.28006,1.5391,0.0,-0.10437,0.92478,2.3215,0.48046,-0.085078,-0.20089,-0.022231,-0.10437,-3674.3,-0.09934,1.9248,-0.10437,-0.044957,52.002,-0.085083,-0.048507,0.42635,-0.1152,3.8773,0.22115,-0.036739,4.6334,4.6334,-0.085675,2.3215,0.48046,-0.036904,0.025286,-0.036649,123.65,71.648,0.90243,-0.13784,-0.059375,1.5391,0.51954,2111.5,-0.036904,-0.23438,1.0449,0.0,81.683,4.4685,b'0'
0.25668,0.2232,0.70151,4.2887,0.072159,0.25668,3.4803,3.1471,0.7768,0.26332,1.2033,0.096296,0.25668,268.83,1.3578,4.4803,0.25668,0.08156,58.771,0.26274,0.08156,0.32884,1.3578,3.3574,-0.0064552,0.081987,13.538,12.938,0.25939,3.1471,0.7768,0.082423,1.228,0.083487,75.721,16.95,1.9131,0.21637,0.068752,4.0987,0.21331,1597.5,0.082423,0.33043,0.91897,0.0,24.739,14.754,b'0'
0.13784,0.10333,0.18507,2.9628,0.0,0.13809,8.6781,0.5031,0.89667,0.13815,1.4646,0.4082,0.13809,183.64,1.9876,9.6781,0.13809,0.27448,0.0,0.12659,0.27398,0.81862,1.9851,4.6371,-0.26471,0.27459,3.9933,3.644,0.12659,0.5031,0.89667,0.25162,2.5219,0.25162,30.163,30.163,2.9628,0.059321,0.11791,2.7036,0.094287,8024.3,0.25162,0.15373,0.73176,0.0,68.405,5.3359,b'0'
0.87355,0.1174,0.77804,7.7424,0.77113,0.87355,7.5176,1.6158,0.8826,0.87642,7.5701,0.55803,0.87355,47.525,7.6801,8.5176,0.87355,0.54063,25.04,0.87142,0.54063,0.8826,7.6801,3.7545,-0.12561,0.54063,6.4886,6.3776,0.86705,1.6158,0.8826,0.53661,2.7982,0.53931,128.88,103.84,6.7818,0.84329,0.5219,7.61,0.1154,4420.8,0.53661,0.98975,0.46283,0.0,26.067,14.002,b'0'
0.12206,0.199,0.53199,3.697,0.36838,0.15042,3.6738,1.1391,0.73109,0.15042,0.76254,0.16658,0.15042,377.46,0.96699,5.0251,0.15042,0.1302,51.165,0.15269,0.10566,0.73109,0.82452,4.8707,0.15943,0.1302,5.1415,0.76726,0.15269,1.1804,0.73284,0.13217,0.46806,0.13217,201.24,150.07,2.876,0.11067,0.095797,3.6645,0.19726,39500.0,0.12209,0.16696,0.87791,0.0023897,62.324,5.8565,b'0'
0.17609,0.14372,0.095422,1.6701,0.32483,0.19712,5.7745,1.2614,0.82989,0.19712,1.3842,0.80496,0.19712,253.46,1.4401,6.9582,0.19712,0.76667,302.78,0.20359,0.6849,0.82989,1.2938,3.7222,0.53525,0.76667,1.4313,1.4166,0.20359,0.41076,0.8312,0.79183,0.050817,0.79183,327.36,24.573,0.17237,0.19374,0.75355,1.6548,0.14241,503.31,0.20725,0.21219,0.79275,0.0015786,202.17,1.8055,b'0'
0.14234,0.58871,0.17675,1.3002,0.19156,0.1737,0.55174,1.0855,0.32482,0.1737,0.29505,0.062556,0.1737,997.35,0.36597,1.6986,0.1737,0.050433,32.981,0.15041,0.041328,0.32482,0.31271,5.004,0.16208,0.050433,5.3894,0.25549,0.15041,3.5113,0.32482,0.043671,0.06788,0.043671,76.885,43.905,0.7716,0.10866,0.031549,1.3002,0.58871,17836.0,0.078791,0.43822,0.92121,0.0,62.39,5.8503,b'0'
0.029271,0.27401,-0.088058,0.39234,0.093308,0.035916,1.5849,1.0987,0.43429,0.035916,0.24785,0.17077,0.035916,1145.3,0.3187,3.6494,0.035916,0.070235,1.732,0.048787,0.057241,0.43429,0.29445,5.184,0.53321,0.070235,3.2117,0.17805,0.048787,0.52143,0.56339,0.095405,0.035178,0.095405,36.943,35.211,0.37559,-0.0026256,-0.0051345,0.20749,0.14491,-13452.0,0.089849,0.0674,0.91015,0.29727,103.43,3.5288,b'0'
0.097222,0.77982,0.11668,1.1496,0.03942,0.097222,0.24744,1.0505,0.19296,0.097222,0.12467,0.054853,0.097222,2037.9,0.1791,1.2823,0.097222,0.038182,15.406,0.12289,0.038182,0.19296,0.1791,4.642,0.30145,0.038182,3.1081,0.15759,0.12289,2.549,0.19296,0.048265,0.015909,0.048265,126.73,111.33,1.0118,0.080448,0.031595,1.1496,0.77982,5117.4,0.048092,0.50385,0.95191,0.0,111.79,3.2652,b'0'
0.033205,0.45523,0.16709,1.367,0.0,0.033205,1.1967,1.4079,0.54477,0.05624,0.072941,0.32682,0.033205,361.12,1.0107,2.1967,0.033205,0.023585,81.383,0.0,0.023585,0.50063,1.0107,4.1747,0.31878,0.060002,1.2152,1.2152,0.022157,1.4079,0.54477,0.015738,0.033868,0.0,157.34,75.959,0.67747,-0.42691,-0.30323,1.367,0.45523,2498.3,0.60708,0.060952,0.42444,0.0,118.02,3.0927,b'0'
0.028909,0.92269,-0.25912,0.68437,0.0,0.026652,0.083793,2.0514,0.077314,0.057397,0.032464,0.06053,0.026652,2712.2,0.13458,1.0838,0.026652,0.012992,50.251,0.05725,0.014092,0.03416,0.13702,4.6939,0.41031,0.024036,2.3789,2.1167,0.09842,2.0514,0.1431,0.047976,0.099749,0.027907,85.396,35.145,0.34035,-0.040271,-0.019631,0.60892,0.82097,-12806.0,0.047976,0.37391,0.98707,0.85094,146.07,2.4988,b'0'
0.046585,0.74612,0.21103,1.3663,-0.16891,0.044852,0.30425,1.0959,0.22701,0.044852,0.077862,0.084355,0.044852,2548.3,0.14323,1.3403,0.044852,0.035404,99.864,0.098254,0.036771,0.22701,0.14555,4.2665,0.52153,0.035404,2.0068,0.13169,0.098254,1.2788,0.39707,0.077555,0.15118,0.077555,201.67,101.81,0.76463,0.036238,0.028604,1.0549,0.57605,3897.7,0.087522,0.20521,0.91248,0.74916,165.96,2.1993,b'0'
0.15619,0.25631,0.68104,3.6571,0.15619,0.19401,2.7911,1.13,0.7154,0.19401,0.75693,0.1114,0.19401,442.05,0.82569,3.9015,0.19401,0.10212,57.228,0.19766,0.082213,0.7154,0.67814,4.0528,0.081708,0.10212,6.5593,0.77117,0.19766,1.9167,0.7154,0.10404,0.40699,0.10404,160.04,102.82,2.4949,0.18004,0.094763,3.6571,0.25631,7691.4,0.11507,0.21833,0.88493,0.0,49.243,7.4123,b'0'
